"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000198752",8637.5236475354,-0.371547905265855,0.114851235571629,-3.23503620502308,0.00121627307066541,0.0236289124271512
"ENSG00000073712",5388.83331459617,-0.542856654777236,0.168112693347424,-3.22912353593289,0.0012417024429202,0.0239413216118601
"ENSG00000120324",120.439711478603,-0.711223703391105,0.220638206901504,-3.22348388059827,0.00126641425964816,0.0242636671364269
"ENSG00000260549",370.780153939158,-0.805935967624354,0.250074564231175,-3.22278265325429,0.00126951843148254,0.0242636671364269
"ENSG00000148175",12894.462451293,-0.525728738773414,0.163206185602653,-3.22125498388504,0.00127630540754622,0.0243066555988467
"ENSG00000196639",244.668337061701,-0.928219752164488,0.288487502777515,-3.21753886469163,0.00129295508647623,0.0245287299363658
"ENSG00000177464",2362.73481217738,-0.902519813945959,0.280740894450754,-3.21477857977072,0.00130545175806497,0.0246864274762286
"ENSG00000128564",15.2217970840619,-2.1493074662148,0.668912058344778,-3.21313906574395,0.00131292702019962,0.0247801324989692
"ENSG00000204054",5552.18649710908,-0.706940334453773,0.220120606552656,-3.21160451774725,0.0013199594652629,0.0248969336478615
"ENSG00000123159",4101.81313334838,-0.477945527365351,0.148833348151457,-3.21127981935192,0.00132145192415719,0.0249091576758065
"ENSG00000188613",721.470004334493,-0.620728361684248,0.193458211273918,-3.20859144513312,0.00133386884315286,0.0251246938586929
"ENSG00000159335",13069.8257980073,-0.61051068581358,0.190282950556775,-3.20843608966123,0.00133458967039227,0.0251246938586929
"ENSG00000101200",4.85429004042611,-3.33776166166274,1.04054942528833,-3.20769161036044,0.00133804893864123,0.0251577078966961
"ENSG00000253873",81.3390595170291,-0.57416551262506,0.179060770978206,-3.20653993327741,0.00134341657613105,0.0252264729445359
"ENSG00000235902",6.58288539770437,-1.76736231676927,0.551413947318028,-3.20514619799768,0.00134993894211461,0.0253167188762753
"ENSG00000160213",5932.73955170023,-0.533751532918134,0.166698862258656,-3.20189067691384,0.00136528801658551,0.0254750135922027
"ENSG00000176194",14.8245212414431,-2.25471120876176,0.705153378251588,-3.1974762914024,0.00138635807225758,0.0257217378186154
"ENSG00000135931",888.210507253695,-0.478797635014284,0.149765275569397,-3.19698697307456,0.00138871198028929,0.0257442083400975
"ENSG00000111799",5020.58587155116,-0.868187092678803,0.271575187729314,-3.19685719427412,0.0013893369105086,0.0257442083400975
"ENSG00000181885",4744.7061755958,-0.763311710474323,0.238872897695846,-3.19547222743635,0.00139602217937366,0.025803668102458
"ENSG00000183963",4921.97526623894,-0.662724025926242,0.207501839704855,-3.1938224107742,0.00140402459453706,0.0258867034617771
"ENSG00000138835",3056.79611098885,-0.515206420876628,0.161515661496963,-3.18982330321148,0.0014235980571489,0.0262148206528668
"ENSG00000099860",10232.9871973714,-1.11988496834238,0.351541188002126,-3.18564369286822,0.0014443235854255,0.0264478868839554
"ENSG00000130202",4853.33041054505,-0.508786653052336,0.159854733100482,-3.18280630910392,0.00145855148764243,0.0266587787394372
"ENSG00000168461",5275.01923867439,-0.569199421397354,0.17904828720936,-3.17902745828444,0.00147770092220594,0.0269253719611336
"ENSG00000144229",180.038416078606,-1.26310830668786,0.397544595403025,-3.17727450276953,0.0014866625016895,0.0270552398518447
"ENSG00000070778",4035.55952173059,-0.544230666323018,0.171348551522345,-3.17616146438243,0.00149237861671621,0.0271425210808434
"ENSG00000221818",1584.10854683585,-0.957623173857224,0.301554204413742,-3.17562534310858,0.00149513913844174,0.0271759732495573
