"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000237248",93.6777152909049,-0.767906585372529,0.205646305202222,-3.73411321257345,0.000188377748544167,0.00359737851043206,"LINC00987","100499405"
"ENSG00000211665",58.4087567066955,-4.21469220824092,1.12910356843274,-3.73277733422731,0.000189379998167144,0.00361437560482981,NA,NA
"ENSG00000154642",828.452914516038,-0.470065966283127,0.125974127331211,-3.73144848264938,0.000190381946653887,0.00363134682853856,"C21orf91","54149"
"ENSG00000163606",156.590713049412,-1.76064409597095,0.471971487748931,-3.73040351307734,0.000191173346361674,0.00364428433514065,"CD200R1","131450"
"ENSG00000125430",339.382694099125,-1.30714459991874,0.350626114747429,-3.72802978711477,0.000192982572854009,0.003676597615059,"HS3ST3B1","9953"
"ENSG00000253269",2.97130458796387,-4.73694370405201,1.27080296799038,-3.72752017690273,0.000193373084210603,0.00368186009511158,NA,NA
"ENSG00000256673",45.0348880555344,-2.04884097058447,0.549807837711531,-3.72646737651536,0.000194182191998661,0.00369508180592373,NA,NA
"ENSG00000163273",36.8161719260396,-2.21377225056376,0.594152074995522,-3.7259354022797,0.000194592238569256,0.00370034214087958,"NPPC","4880"
"ENSG00000253386",2.65990432365346,-4.60972308515929,1.23724022907524,-3.72581086262024,0.000194688351402747,0.00370034214087958,NA,NA
"ENSG00000227242",60.4543689927906,-0.900519428278481,0.241727763032768,-3.72534547534124,0.000195047906567158,0.00370499018748087,NA,NA
"ENSG00000103067",4018.53509810454,0.910586444465004,0.244617961966374,3.72248397928431,0.000197272429439305,0.00374503747013356,"ESRP2","80004"
"ENSG00000249806",2.8011896275386,-3.09263089060208,0.830989078259273,-3.72162639860492,0.000197943740204266,0.00375556863040084,NA,NA
"ENSG00000006128",183.272814771287,1.9682434504652,0.528968478228922,3.720908771455,0.000198507144864311,0.00376403801685255,"TAC1","6863"
"ENSG00000146215",88.3937786582466,-1.20729021149739,0.324474053121501,-3.72076041175877,0.000198623808934981,0.00376403801685255,"CRIP3","401262"
"ENSG00000183682",538.276008385466,1.8387442220263,0.494288842280373,3.71997922013243,0.000199239169849859,0.00377347977418169,"BMP8A","353500"
"ENSG00000168242",7.36055804286552,-3.74410279312066,1.00668981939537,-3.7192218705156,0.000199837459568964,0.0037813288050475,NA,NA
"ENSG00000237624",76.3911585541943,2.06718112732756,0.555819724598904,3.71915755386209,0.000199888346008067,0.0037813288050475,"OXCT2P1","192217"
"ENSG00000184678",2152.29340585102,-1.54726415694167,0.41605773321899,-3.71886888141861,0.000200116889595357,0.00378343058403991,"H2BC21","8349"
"ENSG00000181790",301.183878777645,-0.908916908020996,0.244477010139284,-3.71780114417779,0.00020096435825768,0.00379722449597034,"ADGRB1","575"
"ENSG00000214301",4.45609285030953,-3.76374301081268,1.01278347000475,-3.71623661155826,0.000202212227758674,0.00381856338187189,NA,NA
"ENSG00000266389",2.61578730149544,-3.07779199204612,0.828673466061021,-3.7141191532003,0.000203912705865632,0.00384841929242368,NA,NA
"ENSG00000146477",559.619049866928,-1.17434240578138,0.316212520449321,-3.71377579898702,0.000204189707572371,0.00385139087772337,"SLC22A3","6581"
"ENSG00000116819",102.592386500454,-1.28531912000464,0.346224327396759,-3.71238823588416,0.000205312731478399,0.00387030717221071,"TFAP2E","339488"
"ENSG00000183036",4691.10235724179,0.881725187558821,0.237554351968052,3.71167768661802,0.0002058900580727,0.00387892053267257,"PCP4","5121"
"ENSG00000225489",11.9211478937973,-1.91370850286509,0.515636906704131,-3.71134897053279,0.000206157657932714,0.00388169205608435,NA,NA
"ENSG00000105697",16.904166640902,-1.82973188340653,0.493216991287415,-3.70979085418467,0.000207430533163982,0.00390337736939886,"HAMP","57817"
"ENSG00000263417",2.21333661197898,-5.19654577843081,1.40127737698674,-3.70843479226454,0.000208544347862051,0.0039220459490507,NA,NA
"ENSG00000155657",2508.1145813033,-0.709267956006854,0.191276247264146,-3.70808172029525,0.000208835267264156,0.00392522577023457,"TTN","7273"
"ENSG00000087589",61.8030668499768,-1.96822185274606,0.530837264402338,-3.7077688111479,0.000209093412401504,0.00392599057887409,"CASS4","57091"
"ENSG00000171657",32.2116277881175,-2.25621520483153,0.608515440866777,-3.70773698300531,0.000209119686905511,0.00392599057887409,"GPR82","27197"
"ENSG00000253692",4.5152690221687,-2.88181286807486,0.777295756777219,-3.70748565516847,0.000209327269918639,0.00392621438170887,NA,NA
"ENSG00000131323",2051.47653180161,-0.658669094478462,0.177662030853691,-3.70742747515305,0.000209375350998753,0.00392621438170887,"TRAF3","7187"
"ENSG00000180383",43.8071526536722,-1.70019189653855,0.458798574236018,-3.70574799490097,0.000210767785251656,0.00394918833648285,"DEFB124","245937"
"ENSG00000227028",1.78920071873421,-3.52920834347777,0.952411893658161,-3.70554837353225,0.000210933865671961,0.00394918833648285,"SLC8A1-AS1","100128590"
"ENSG00000170786",14.1498792789881,-2.29623921292796,0.619682859381541,-3.70550706408059,0.000210968249537093,0.00394918833648285,"SDR16C5","195814"
"ENSG00000019582",84710.2318349703,-1.32406639963523,0.35753103670856,-3.70336072589562,0.000212762010204713,0.00398045349637342,"CD74","972"
"ENSG00000145016",2676.52918254645,-0.719316900442663,0.194315458958645,-3.70179966276256,0.000214075624383869,0.00400270476793425,"RUBCN","9711"
"ENSG00000064547",1752.04272905184,-0.721978531117859,0.19505155479848,-3.70147539640882,0.00021434944385898,0.00400549981633462,"LPAR2","9170"
"ENSG00000171101",39.1168759427496,-2.00647548657529,0.542360320738408,-3.69952485433213,0.000216003486987701,0.00403406860104102,"SIGLEC17P","284367"
"ENSG00000154016",117.12167250981,-1.02511061496072,0.277112584406103,-3.69925680985474,0.00021623172080711,0.004035991377475,"GRAP","10750"
"ENSG00000183814",178.724058089321,-0.709605772785021,0.191843214688148,-3.69888387211675,0.000216549645579341,0.00403958505036713,"LIN9","286826"
"ENSG00000163006",98.187727636134,-0.74695879263543,0.201950953403214,-3.69871387110541,0.000216694714911558,0.00403995193031873,"CCDC138","165055"
"ENSG00000269800",9.99314123858946,-1.81520755500916,0.490801064201492,-3.69845888162939,0.000216912479724952,0.00404167290157262,NA,NA
"ENSG00000089041",296.085730137698,-1.57987103254037,0.427233703708139,-3.69790823810953,0.000217383438656295,0.00404626366078748,"P2RX7","5027"
"ENSG00000213658",1814.40191227936,-1.06280076663263,0.287408349080719,-3.69787714947051,0.000217410057015866,0.00404626366078748,"LAT","27040"
"ENSG00000158402",16.0156215663089,-2.21921808819226,0.600171485821184,-3.69763999226957,0.0002176132137861,0.00404770629060796,"CDC25C","995"
"ENSG00000146083",5744.95582509972,-0.568008341831773,0.153629782043339,-3.69725410188721,0.000217944161373824,0.00405152285217491,"RNF44","22838"
"ENSG00000109436",1555.33717892525,-0.518094645804315,0.140188385799752,-3.69570305591771,0.000219279143330277,0.00407382762372881,"TBC1D9","23158"
"ENSG00000188610",24.07527562712,-1.43839082246577,0.389241506172965,-3.69536855565089,0.000219568051595598,0.00407382762372881,"FAM72B","653820"
"ENSG00000165071",230.535090473963,-1.05673292599353,0.285966786680475,-3.69529950754131,0.00021962773300838,0.00407382762372881,"TMEM71","137835"
"ENSG00000186818",392.876824420741,-1.72755304583721,0.467503374550917,-3.6952739592451,0.000219649819419448,0.00407382762372881,"LILRB4","11006"
"ENSG00000175662",11939.8763965669,0.527151492865431,0.14266570973088,3.69501188379347,0.000219876503153268,0.00407568551529671,"TOM1L2","146691"
"ENSG00000224565",3.03400807848186,-4.57174342281066,1.238277184948,-3.69201942697719,0.000222480465912047,0.00412158176528033,NA,NA
"ENSG00000167536",133.780068560632,-0.704396339178469,0.190819308344035,-3.69143115176001,0.000222995761759693,0.00412875371313234,"DHRS13","147015"
"ENSG00000260249",14.7216457491783,-1.96185585252043,0.531683384894079,-3.68989497934238,0.00022434664970714,0.00415137947556876,NA,NA
"ENSG00000223491",8.2475175729232,-2.01036159432646,0.544868933361756,-3.68962418525652,0.00022458557711634,0.00415341501284731,NA,NA
"ENSG00000187583",126.947514109512,-1.30925056492639,0.354861866548868,-3.68946536199908,0.000224725821376362,0.00415362424639179,"PLEKHN1","84069"
"ENSG00000137507",7095.14743183559,0.898868323492871,0.243674559105231,3.68880660662114,0.000225308394238394,0.00416200414494501,"LRRC32","2615"
"ENSG00000130775",2200.3059113383,-1.03994298171183,0.282059873676575,-3.68695826228827,0.00022695056266199,0.00418993657691614,"THEMIS2","9473"
"ENSG00000154429",520.25160842977,-0.775196984750827,0.21030433656838,-3.68607227696787,0.000227741696617975,0.00420213430598207,"CCSAP","126731"
"ENSG00000118922",1286.64003632731,-0.99170705260689,0.269072669534387,-3.68564765170307,0.00022812177945937,0.00420673797771211,"KLF12","11278"
"ENSG00000244661",1.54502197758478,-3.93340854498165,1.06740130172706,-3.68503255393954,0.00022867341054969,0.0042144980516412,NA,NA
"ENSG00000156171",2069.20136199752,-0.582210726597286,0.158022109251664,-3.68436245633239,0.000229275791283484,0.00422318404344696,"DRAM2","128338"
"ENSG00000254056",13.009923155063,-3.83026163521896,1.03966401911211,-3.68413407101465,0.000229481437132976,0.00422455655924341,NA,NA
"ENSG00000238057",14.5500633097321,-1.59393240022546,0.432713168492184,-3.68357728926906,0.00022998350789835,0.00423138131950499,"ZEB2-AS1","100303491"
"ENSG00000238266",2.33644825969971,-3.78127978520193,1.02662791197719,-3.68320375969471,0.000230320910980331,0.00423297839103889,"LINC00707","100507127"
"ENSG00000128394",329.089032469236,-0.896529752029795,0.243411196488763,-3.68319027621715,0.000230333099065408,0.00423297839103889,"APOBEC3F","200316"
"ENSG00000229200",15.1811614994079,-2.65949291271831,0.722236800157209,-3.68230047560498,0.000231138753569174,0.00424514118791768,NA,NA
"ENSG00000091513",161.464153828522,-1.09200449419813,0.296565595022205,-3.6821685068235,0.000231258467370112,0.00424514118791768,"TF","7018"
"ENSG00000211777",9.78184007626765,-3.22400266704151,0.87598654970248,-3.68042485142781,0.00023284567554541,0.00427184298597433,NA,NA
"ENSG00000087586",144.692274375034,-1.07300836424213,0.291562731538301,-3.6801972549128,0.000233053603910044,0.00427322419098804,"AURKA","6790"
"ENSG00000124575",41.3157083370586,-2.76309415767289,0.750956567153072,-3.6794327109329,0.000233753354960017,0.00428361665721952,"H1-3","3007"
"ENSG00000185947",758.356108482531,-0.597750579004632,0.162494308407335,-3.67859394500274,0.00023452330562469,0.00429528300966743,"ZNF267","10308"
"ENSG00000116120",1751.97428974002,0.368915577771609,0.100309149952793,3.67778590432904,0.000235267301954849,0.00430646102260081,"FARSB","10056"
"ENSG00000204044",5.12228711352706,-2.49215781810893,0.677685169824095,-3.67745662599612,0.000235571116749538,0.00430957359296031,"SLC12A5-AS1","109729184"
"ENSG00000160145",1917.87679512121,0.727276407532358,0.197829160945099,3.67628515461475,0.000236654983985907,0.00432694492854142,"KALRN","8997"
"ENSG00000211807",9.77370775010962,-3.18893337381886,0.867487228362623,-3.67605800933572,0.000236865683920769,0.00432834082427198,NA,NA
"ENSG00000250654",47.4623543768928,-1.55337069455047,0.423001053278212,-3.6722620015057,0.000240413014963437,0.00439067215989915,"LOC100240735","100240735"
"ENSG00000257925",2.33251881809921,-4.39699716940076,1.19743242264657,-3.67202113976711,0.000240639771103951,0.00439232343676197,NA,NA
"ENSG00000155307",394.936500415688,-1.68429965076148,0.45874651314486,-3.67152578275756,0.000241106749321194,0.00439614363059377,"SAMSN1","64092"
"ENSG00000153930",29.2349521537515,1.53331757522593,0.417625915790284,3.67150963877421,0.0002411219827185,0.00439614363059377,"ANKFN1","162282"
"ENSG00000273164",5.8974069207694,-2.39307325208141,0.652339475435622,-3.66844770582579,0.000244027593060104,0.00444660234051148,NA,NA
"ENSG00000256705",9.20292877638482,-1.82658653114703,0.498125228123794,-3.66692234807487,0.000245487302465282,0.00447067209509413,NA,NA
"ENSG00000111602",1258.84751497299,-0.591779351411031,0.161425021760066,-3.66597039888042,0.000246402428279372,0.00448480261550748,"TIMELESS","8914"
"ENSG00000232124",11.6732716795493,-2.07822159030042,0.566954552155873,-3.6655876249655,0.00024677129693526,0.0044872630306073,NA,NA
"ENSG00000151092",1554.63629043402,-0.4202400712209,0.114646122203032,-3.66554108543399,0.000246816181097471,0.0044872630306073,"NGLY1","55768"
"ENSG00000093072",3104.26890743335,-1.19294796492893,0.325495773061577,-3.66501830026301,0.000247320897691233,0.00449390301185603,"ADA2","51816"
"ENSG00000143398",3602.40279861561,0.330020121999524,0.0900575257431192,3.66454795727872,0.000247775811756155,0.00449963108880286,"PIP5K1A","8394"
"ENSG00000147457",2816.04510786881,-0.602912222046402,0.164549254730999,-3.66402280601044,0.000248284663518601,0.00450633167319169,"CHMP7","91782"
"ENSG00000272746",10.2189759816193,-1.60260842266352,0.437426493973034,-3.6637205216068,0.000248578010016601,0.00450911552403987,NA,NA
"ENSG00000136280",2358.38538292924,-0.711617064255907,0.194247249048071,-3.66346019180844,0.000248830902920153,0.00451116284101049,"CCM2","83605"
"ENSG00000176320",4.30892566431194,-2.68256054262622,0.732463462060056,-3.66238137678773,0.00024988147350233,0.00452766116442693,NA,NA
"ENSG00000107242",199.361660333866,-0.857382865356047,0.234148591617728,-3.66170413169008,0.000250543111674579,0.00453709774351222,"PIP5K1B","8395"
"ENSG00000100154",3043.65206176102,0.441078429974142,0.120498558592095,3.66044569435271,0.000251776914007021,0.00455687924811809,"TTC28","23331"
"ENSG00000187848",37.545239807328,-3.29003420563509,0.899090044228941,-3.65929333413609,0.00025291171169087,0.0045748476720006,"P2RX2","22953"
"ENSG00000251215",1.82758185275589,-4.03413241378219,1.10253429210165,-3.65896321110549,0.000253237686312252,0.00457817357027807,NA,NA
"ENSG00000124151",4774.95023384808,-0.552571980372521,0.151059313348806,-3.65798022063423,0.000254210659186781,0.00458936301521158,"NCOA3","8202"
"ENSG00000211769",3.33484582978115,-3.31443191101021,0.906097424230469,-3.65792002314221,0.000254270356980989,0.00458936301521158,NA,NA
"ENSG00000253464",1.73525510161528,-4.49149093746881,1.22788573428461,-3.65790627910962,0.000254283988768086,0.00458936301521158,NA,NA
"ENSG00000147443",534.123155609494,-1.87197328740677,0.511884162672176,-3.65702520983372,0.000255159294074209,0.00460258220486827,"DOK2","9046"
"ENSG00000211784",5.151234552586,-3.27630283974408,0.896293307740012,-3.65539138968383,0.000256789908120374,0.00462940329043423,NA,NA
"ENSG00000273062",8.97773089364932,-2.19003947742631,0.59915465038654,-3.65521568765831,0.000256965846089672,0.00462998417093113,NA,NA
"ENSG00000175161",126.477322044422,1.74504981601211,0.477791409926678,3.6523256378341,0.000259876046471539,0.00467748986816259,"CADM2","253559"
"ENSG00000260896",13.493011856971,-1.70345881380561,0.466405985529185,-3.65230907547822,0.000259892813012511,0.00467748986816259,"ARLNC1","100996425"
"ENSG00000157191",3215.38574089189,-0.398774163372836,0.109207041617488,-3.65154258797334,0.000260669860515384,0.00468885551444088,"NECAP2","55707"
"ENSG00000146197",10366.2854631042,1.5086455818417,0.413196523876586,3.65115748721136,0.000261061088501011,0.00469141936698228,"SCUBE3","222663"
"ENSG00000154736",2061.00454421303,1.02360158557984,0.280353099840566,3.65111563297124,0.000261103641823915,0.00469141936698228,"ADAMTS5","11096"
"ENSG00000164112",15.3448981979613,-1.84496777937347,0.505588756509961,-3.64914716875654,0.000263112346242668,0.0047248758899408,"TMEM155","132332"
"ENSG00000141384",466.318284502732,-0.673556852992082,0.18463155369693,-3.64811344272016,0.000264172997068561,0.00474127981813969,"TAF4B","6875"
"ENSG00000162924",683.479888546455,-0.793604021654834,0.217584204797189,-3.64734205956979,0.00026496708211018,0.00475288391829708,"REL","5966"
"ENSG00000168229",267.88599074869,-1.48534899192775,0.407467387472514,-3.64531993871031,0.000267059348832951,0.00478650000178883,"PTGDR","5729"
"ENSG00000162144",2455.29632621324,-0.611336271970226,0.167713378752352,-3.6451252518914,0.000267261604438536,0.00478650000178883,"CYB561A3","220002"
"ENSG00000050344",653.498212201293,-0.933041063732859,0.255971254679459,-3.64510095050034,0.00026728686066607,0.00478650000178883,"NFE2L3","9603"
"ENSG00000106336",60.3462236460076,-0.834444173081584,0.229051591273024,-3.64304027945803,0.000269436655591143,0.00482231738695792,"FBXO24","26261"
"ENSG00000239453",1.45534362880172,-3.95961681160256,1.08721045860704,-3.64199661643772,0.00027053162981284,0.00483922653306521,NA,NA
"ENSG00000247151",1.97290339679214,-3.90060872496476,1.07159099132242,-3.64001634630311,0.000272620733460746,0.00487388987190421,"CSTF3-DT","338739"
"ENSG00000123612",98.3329692955223,-1.26083769629731,0.346409997917131,-3.63972663571603,0.000272927631073418,0.00487667030652314,"ACVR1C","130399"
"ENSG00000256948",4.03802969434696,-2.84368677539898,0.781361111382218,-3.6394014674835,0.000273272475516036,0.00488012531664335,NA,NA
"ENSG00000184730",356.912503758599,-1.15319685059143,0.317249093880289,-3.63498863459821,0.000277992890848975,0.004961672560438,"APOBR","55911"
"ENSG00000092067",6.77773275480271,-2.36066084227542,0.649517163530507,-3.6344856992598,0.00027853570583085,0.00496860813900702,"CEBPE","1053"
"ENSG00000172724",4346.70023134271,-3.02537716371705,0.832495359918216,-3.63410693846301,0.000278945155503196,0.00497315834515271,"CCL19","6363"
"ENSG00000157613",621.105440586409,0.843516116600264,0.232128397382347,3.63383423188366,0.000279240307147704,0.00497566688886639,"CREB3L1","90993"
"ENSG00000211584",6334.11862796432,0.842133316288165,0.231995297169379,3.62995856624338,0.000283466718510833,0.00504318482307979,"SLC48A1","55652"
"ENSG00000176928",99.5366053240447,-1.24472500041373,0.342905507589253,-3.62993586531924,0.000283491649489832,0.00504318482307979,"GCNT4","51301"
"ENSG00000229056",25.1384068150456,-1.7153608265769,0.472560426795798,-3.62992906157616,0.00028349912200762,0.00504318482307979,NA,NA
"ENSG00000146192",1795.00889264447,-1.46829428929501,0.404646727222481,-3.6285831331776,0.000284980983361265,0.00506471924830176,"FGD2","221472"
"ENSG00000187855",1.79150053843346,-4.70501753090917,1.29666814715072,-3.62854408141969,0.000285024087322172,0.00506471924830176,"ASCL4","121549"
"ENSG00000100298",59.1798429727752,-1.6762993620989,0.4621001073857,-3.62756756665227,0.000286103918241239,0.00508110464722148,"APOBEC3H","164668"
"ENSG00000083457",842.327555888596,-0.583002035260474,0.160791914284047,-3.62581686931454,0.000288049442424278,0.0051128379267992,"ITGAE","3682"
"ENSG00000168067",2294.37995124041,-0.593406439127161,0.163692265034754,-3.6251342664308,0.000288811361901064,0.00512353900605985,"MAP4K2","5871"
"ENSG00000146918",549.095835707896,-0.51288097373167,0.141646729076185,-3.62084586828557,0.000293641417479339,0.00520635768052526,"NCAPG2","54892"
"ENSG00000235111",89.7030831594508,-1.99750821714685,0.551727707945077,-3.62046021684613,0.000294079467772752,0.00521125639921175,NA,NA
"ENSG00000254463",18.0353595658094,-1.41461573445594,0.390768472169331,-3.62008666308919,0.000294504360201651,0.00521583361624466,NA,NA
"ENSG00000134955",119.280267709573,-1.5650298251461,0.432334822602932,-3.61994857532784,0.000294661571317522,0.00521583361624466,"SLC37A2","219855"
"ENSG00000111728",525.199717642506,-1.51460262826642,0.418434591008502,-3.61968790538076,0.000294958554927048,0.00521822339677638,"ST8SIA1","6489"
"ENSG00000256069",35.0351594854861,-1.30301656745012,0.360070639996348,-3.61878038004802,0.000295994695324333,0.00523368007934616,"A2MP1","3"
"ENSG00000118194",128.629258136748,-1.94442877463324,0.537389897090104,-3.61828308489249,0.000296563912377492,0.00524086834950811,"TNNT2","7139"
"ENSG00000198837",6868.35221890323,-0.655593683932876,0.181216452452156,-3.61773820788133,0.000297188769899398,0.00524903147537226,"DENND4B","9909"
"ENSG00000124191",662.283781074493,-0.593946907769776,0.16421130011517,-3.61696733022154,0.000298074908507881,0.00526179794656981,"TOX2","84969"
"ENSG00000121577",387.174409431255,-0.740031054232389,0.204647241110561,-3.61613012819746,0.000299040091132741,0.00527594500324884,"POPDC2","64091"
"ENSG00000106404",1292.20509317499,-0.987439433423364,0.273120118564969,-3.61540350308714,0.000299880165178145,0.00528787049883914,"CLDN15","24146"
"ENSG00000196743",1751.92038428606,-0.636835556342509,0.176289570390441,-3.61244034421358,0.000303328903256651,0.00534418441360491,"GM2A","2760"
"ENSG00000220412",2.0968820076913,-4.21690104626443,1.16734869060744,-3.61237484583131,0.000303405552907977,0.00534418441360491,NA,NA
"ENSG00000170779",336.711337717875,-0.666970229140815,0.184646772572697,-3.61214127844138,0.00030367903344133,0.00534607854718355,"CDCA4","55038"
"ENSG00000223823",12.1738770989149,-1.84365416159885,0.510799739799977,-3.60934827868316,0.000306967249253607,0.00540101414634309,"LINC01342","254099"
"ENSG00000138650",141.373641796511,1.36087046763542,0.377128065768001,3.60851018834697,0.000307960422450256,0.00541553109697459,"PCDH10","57575"
"ENSG00000144711",4959.22301898611,-0.441751691271018,0.122524271791065,-3.60542188754499,0.000311646222961514,0.00547641052325037,"IQSEC1","9922"
"ENSG00000182379",23.0082062789889,-1.48021850182116,0.410564499539618,-3.60532511573938,0.00031176238203505,0.00547641052325037,"NXPH4","11247"
"ENSG00000231105",45.7915988614533,-1.08302802755293,0.300435441346525,-3.60486107331044,0.000312319954185948,0.00548321506487983,"ECE1-AS1","100506801"
"ENSG00000253846",108.395976047356,0.641367310122766,0.177940190709746,3.60439823945653,0.00031287700401543,0.00548865098374756,"PCDHGA10","56106"
"ENSG00000259374",5.26144682870699,-2.75639377031644,0.764747073783129,-3.60432078109279,0.000312970320869887,0.00548865098374756,NA,NA
"ENSG00000272334",13.5389093506584,-1.63367560914517,0.453275524353667,-3.60415579789942,0.000313169168872426,0.0054891501329674,NA,NA
"ENSG00000261730",7.13876545833842,2.37639038355494,0.659556482015218,3.60301270377039,0.000314550149140937,0.00551035758821338,NA,NA
"ENSG00000148832",332.296277610927,-0.676164613829755,0.187715864844898,-3.60206429216009,0.000315700257171665,0.00552749972013172,"PAOX","196743"
"ENSG00000204866",5.82603916444923,-3.23267554162468,0.897661449888639,-3.60121908100845,0.000316728533635093,0.00554249127625647,"IGFL2","147920"
"ENSG00000245466",18.9862658778631,-2.41827220166832,0.671621592615379,-3.6006468944086,0.000317426429611208,0.00554958044869713,"LOC101928075","101928075"
"ENSG00000151655",19.9791376120298,-1.08560608668298,0.30150661666895,-3.60060451965127,0.000317478171310802,0.00554958044869713,"ITIH2","3698"
"ENSG00000059378",2265.48698300427,-0.617591370240825,0.17165738283701,-3.59781420428175,0.000320902715618188,0.00560640015529043,"PARP12","64761"
"ENSG00000167580",15.8036601901392,2.70749146001526,0.752721807041208,3.59693506244737,0.000321988826317053,0.00562030264256237,"AQP2","359"
"ENSG00000264473",1.61397532183015,-4.6448375069904,1.2913490341314,-3.59688773849949,0.000322047388818293,0.00562030264256237,NA,NA
"ENSG00000128617",39.781600431857,1.38907104513968,0.386316952805342,3.59567716366722,0.000323548846217393,0.0056406731868576,"OPN1SW","611"
"ENSG00000186074",62.8762269338882,-1.819232344761,0.505951664020985,-3.59566431762057,0.000323564814046214,0.0056406731868576,"CD300LF","146722"
"ENSG00000066336",862.085458432808,-1.40797168292408,0.391753820423915,-3.59402157559184,0.000325612855966739,0.00567164925262784,"SPI1","6688"
"ENSG00000187642",55.2829905072685,-1.22456493688115,0.340728891706917,-3.59395685744922,0.000325693789339506,0.00567164925262784,"PERM1","84808"
"ENSG00000077238",4913.38280704305,-0.929068563676105,0.258654899137126,-3.59192331858194,0.000328246445120562,0.00571301322312481,"IL4R","3566"
"ENSG00000205423",690.396404976985,-0.482580142702756,0.134357890042684,-3.59175142263282,0.000328463078285594,0.00571324980885527,"CNEP1R1","255919"
"ENSG00000137857",18398.0405893678,0.747408331036085,0.208097184309321,3.59163115789744,0.000328614722368041,0.00571324980885527,"DUOX1","53905"
"ENSG00000211750",8.309647277005,-3.57263109734429,0.994834165356373,-3.59118255258603,0.000329180955500475,0.00572000736914956,NA,NA
"ENSG00000103174",926.134218192447,-0.515717889009651,0.143639751584686,-3.59035631376456,0.000330226230790747,0.00573507722434215,"NAGPA","51172"
"ENSG00000134716",20.2109713301525,-1.14654953537559,0.319510051073584,-3.58846155707176,0.000332635028837192,0.00577379853934212,"CYP2J2","1573"
"ENSG00000214226",254.319699966325,-1.05116387829258,0.292978046886325,-3.58785884971248,0.000333404688987659,0.00578404171266906,"C17orf67","339210"
"ENSG00000154065",694.98385608222,-1.32995182653092,0.370759305062745,-3.58710302983724,0.000334372229744334,0.00579770492650348,"ANKRD29","147463"
"ENSG00000189127",8.68519224008376,-3.17432289950984,0.884979741700929,-3.58688764265812,0.000334648432003351,0.00579937271942978,"ANKRD34B","340120"
"ENSG00000266999",4.50377073748053,-3.01271103194063,0.839979865977764,-3.58664672091126,0.000334957631511437,0.00580161024557659,NA,NA
"ENSG00000187474",259.332751599048,-1.6261522832651,0.453455443057132,-3.58613466474637,0.00033561569359001,0.0058098845699601,"FPR3","2359"
"ENSG00000078900",137.043299207028,-1.00948504362525,0.281513121883815,-3.58592536244857,0.000335885023733596,0.00581142423447988,"TP73","7161"
"ENSG00000244063",4.75050005936267,-1.96738841633321,0.548986290390092,-3.58367494921458,0.000338793659630445,0.00585860254356115,NA,NA
"ENSG00000259732",8.0741118235005,-1.29449892445541,0.361242031263598,-3.58346707310706,0.000339063522952694,0.00586012363489485,NA,NA
"ENSG00000205542",41022.2226870907,-0.727871918750372,0.203174109260793,-3.58250330910068,0.00034031730437627,0.00587863929103802,"TMSB4X","7114"
"ENSG00000211779",6.56047108444973,-2.99336979537601,0.835710642005331,-3.58182562829793,0.000341201509783716,0.00589075446902046,NA,NA
"ENSG00000233577",2.27412542405198,-5.25111589674724,1.46767954486429,-3.57783544447557,0.000346451444966978,0.00597818947565944,NA,NA
"ENSG00000180846",8.21130465838434,-1.76248027967718,0.492843660650059,-3.57614477043791,0.000348698596670985,0.0060137441061844,"CSNK1G2-AS1","255193"
"ENSG00000164305",1110.33706268603,-0.616402850906839,0.172375171943974,-3.57593755501624,0.000348974952061773,0.00601529002440989,"CASP3","836"
"ENSG00000105251",7.35609836603338,-2.18641434336738,0.611801553291821,-3.57373127218016,0.000351930118276502,0.00606256038747437,"SHD","56961"
"ENSG00000250081",2.66008117579843,-3.56983646137243,0.998944150647776,-3.57360965481156,0.000352093695212458,0.00606256038747437,NA,NA
"ENSG00000229512",6.49539503432123,-1.70251643826459,0.47692092797027,-3.56980861693434,0.000357242126600486,0.00614792326418871,NA,NA
"ENSG00000196371",348.801315047461,-0.736378412602235,0.206344555038969,-3.56868351802725,0.000358779502112492,0.00617108405769142,"FUT4","2526"
"ENSG00000105696",430.649761816751,1.72009655097295,0.482043829266241,3.5683405668552,0.0003592493518644,0.00617586826022599,"TMEM59L","25789"
"ENSG00000059573",4214.62064299797,0.728593709930257,0.204233225077567,3.56745925964563,0.000360459400316853,0.00619336535499079,"ALDH18A1","5832"
"ENSG00000007866",2447.16334514301,0.636352241549973,0.178601379214747,3.56297495768403,0.000366675670435206,0.00629478241370574,"TEAD3","7005"
"ENSG00000267040",206.134630351552,-0.733005060033657,0.205731563123193,-3.56291980144404,0.000366752749892155,0.00629478241370574,"LOC100505549","100505549"
"ENSG00000100473",99.6966672543105,-1.43945967469224,0.404079551497524,-3.56231754207206,0.000367595378588483,0.0063058853656052,"COCH","1690"
"ENSG00000213967",100.547469093087,-0.800794899012226,0.224872010196622,-3.56111415694659,0.000369284474223398,0.0063314894207456,"ZNF726","730087"
"ENSG00000106012",3204.40618319444,0.405554452227228,0.113910786355236,3.56028138514018,0.000370457614721483,0.00634541150791204,"IQCE","23288"
"ENSG00000162522",10019.0268672854,0.654890453587515,0.183949598505052,3.56016245161594,0.000370625442545425,0.00634541150791204,"KIAA1522","57648"
